0.3947230551925904,0.8683907214236989,-3.157784441540723;0.6037238376962031,0.7987053006069135,-2.1823549899459573
0.4124902524781614,0.872575534088419,-3.1730019421397055;0.6322139088656339,0.8046995796989375,-2.19980393061305
0.43057587295986455,0.8770990004737981,-3.189450910813811;0.6614356003043051,0.8112037819471833,-2.218697797779513
0.4490190157740324,0.8820016381275644,-3.207278684100234;0.6914880071978682,0.8182828583258808,-2.2392142723493977
0.46786690537773645,0.8873337860612243,-3.226668312949906;0.7224924175761271,0.8260178603099618,-2.2615744285081005
0.48717776471894975,0.8931592353180752,-3.2478517647930003;0.7546004156361281,0.8345119763781241,-2.2860588428002986
0.5070251810365038,0.8995608050647649,-3.2711302002355085;0.7880062780488908,0.8438998315441785,-2.313032355989705
0.5275050567053937,0.9066493162123959,-3.2969066044087123;0.8229668454394736,0.8543624998855545,-2.3429839554290055
0.548747341766735,0.9145789029445582,-3.3257414652529387;0.8598352970818781,0.8661532024423957,-2.3765948824804366
0.5709373912885719,0.9235751917903374,-3.358455242873954;0.8991230673320816,0.8796447578557581,-2.414864081928609
0.5943590150101252,0.9339927378730538,-3.396337228629286;0.941625550501421,0.8954266310971687,-2.459364118697083
0.6194949479417965,0.9464506149110784,-3.4416385996766485;0.9887176567075372,0.9145348598577716,-2.512845847814821
0.6473231941507157,0.9622371804943068,-3.49904429270657;1.0432323836337658,0.9391410711656293,-2.5810451187326757
0.6807164657474568,0.9852475162134247,-3.582718240776089;1.1136462020017461,0.9758650651692814,-2.6813394008429587
-0.6753890618632508,0.9597634037004092,-3.5546792729644787;-1.0986062586905778,0.9345500556358036,-2.6490019069069004
-0.6441717151795978,0.9401425032350884,-3.482009271241068;-1.0345547283489624,0.9038674706665647,-2.562071651051003
-0.6172080173864994,0.9258120260797489,-3.428933429924996;-0.9825094198551307,0.8819030518669217,-2.499080276282966
-0.5925634356692576,0.9142407293182829,-3.3860767752528997;-0.9367959246773528,0.8644213759372488,-2.4485150303315386
-0.5694662514217619,0.9044463993169157,-3.3498014789515396;-0.895190647993386,0.8497914678876392,-2.4059177700400487
-0.5475092294227977,0.8959241936009417,-3.318237754077561;-0.856539595363293,0.8371807372194666,-2.369001514114589
-0.5264436185944666,0.8883736063781624,-3.290272616215416;-0.8201490487021358,0.8260967037962639,-2.3364074749453962
-0.5061028491967329,0.8815985115039864,-3.265179672236986;-0.7855615988810623,0.8162198399782757,-2.307250428224463
-0.4863680594174538,0.8754625069514167,-3.2424537294496916;-0.7524557012875371,0.8073291515468692,-2.2809157880634268
-0.4671503674108974,0.869866201385809,-3.221726671799292;-0.7205943917591443,0.7992644510172925,-2.2569564818747345
-0.4483808745623341,0.8647345437987872,-3.2027205325881005;-0.6897965704568119,0.7919053798181098,-2.235035472948519
-0.430004623567129,0.860009247134258,-3.185219433830585;-0.6599197658569698,0.7851589034393736,-2.214891420530649
-0.4119767431696994,0.8556440050447602,-3.169051870536149;-0.6308492114988349,0.7789514405789383,-2.1963170180901357
-0.39425987829831416,0.8516013371243586,-3.1540790263865133;-0.6024906135843417,0.7732236872873215,-2.1791447184004507
-0.37682241421959645,0.847850431994092,-3.140186785163304;-0.5747651863764266,0.7679270884320429,-2.1632369818956376
-0.35963721172171553,0.8443656275205497,-3.1272801019279615;-0.5476061394786442,0.7630213584527493,-2.148479411241785
-0.34268068275074365,0.8411253122063709,-3.11527893409767;-0.5209561273569296,0.758472694102187,-2.1347757925570674
-0.3259320996456528,0.8381111133745358,-3.104115234720503;-0.494765355712349,0.7542524572933936,-2.122044434092472
-0.30937306878600895,0.8353072857222246,-3.0937306878600905;-0.4689901478247315,0.7503361856354214,-2.110215410790545
-0.2929871225528957,0.8327002430450724,-3.0840749742410085;-0.4435918402455832,0.7467028365832808,-2.0992284556958336
-0.27675939810438654,0.8302781943131601,-3.075104423382074;-0.4185359189693406,0.7433342014803597,-2.0890313225210275
-0.26067638095913803,0.8280308571643213,-3.0667809524604492;-0.39379133425613666,0.7402144453633435,-2.0795784975267417
-0.24472569770512612,0.8259492297548012,-3.059071221314078;-0.3693299502302393,0.7373297413594518,-2.07083017453996
-0.22889594645569844,0.8240254072405149,-3.0519459527426473;-0.3451260975560495,0.7346679772686548,-2.0627514310817086
-0.21317655666376295,0.8222524328459434,-3.0453793809109015;-0.32115620591741384,0.7322185179663747,-2.055311560244803
-0.19755767201637794,0.8206241760680322,-3.039348800251971;-0.29739849895651593,0.7299720115044025,-2.0484835246792326
-0.18203005164750116,0.8191352324137545,-3.0338341941250166;-0.2738327385704878,0.727920229814777,-2.0422435074127074
-0.16658498601006771,0.8177808404130591,-3.028817927455774;-0.2504400085417908,0.726055937113844,-2.0365705403032788
-0.1512142245623814,0.8165568126368589,-3.0242844912476254;-0.22720252974086635,0.7243727807138978,-2.0314461953834257
-0.13590991303099428,0.8154594781859651,-3.020220289577648;-0.20410350082202727,0.7228652001478463,-2.02685432767902
-0.12066453846998146,0.8144856346723742,-3.0166134617495337;-0.1811269595977891,0.7215283514148138,-2.0227808605934148
-0.10547088068461435,0.813632508138453,-3.013453733846122;-0.15825766123528084,0.7203580438425585,-2.019213606859985
-0.09032196885415897,0.81289771968743,-3.0107322951386295;-0.13548097015053012,0.7193506875934734,-2.0161421195445177
-0.07521104239397677,0.8122792578549487,-3.0084416957590685;-0.11278276303878014,0.7185032502553802,-2.013557568733979
-0.060131515255901394,0.8117754559546683,-3.0065757627950673;-0.09014934091246327,0.7178132212863159,-2.0114526404634727
-0.045076942988570595,0.81138497379427,-3.0051295325713703;-0.06756734835257507,0.7172785833457257,-2.009821455168545
-0.030040991973766532,0.8111067832916957,-3.0040991973766507;-0.04502369843557795,0.7168977897591491,-2.0086595035505184
-0.015017410326531476,0.8109401576326989,-3.0034820653062924;-0.02250550199239796,0.7166697475421199,-2.0079635982427435
0.0,0.8108846637056529,-3.003276532243159;0.0,0.7165938055610701,-2.007731840091994
0.01501741032653114,0.8109401576326989,-3.0034820653062924;0.02250550199239746,0.7166697475421199,-2.0079635982427435
0.030040991973766532,0.8111067832916957,-3.0040991973766507;0.04502369843557795,0.7168977897591491,-2.0086595035505184
0.04507694298857026,0.81138497379427,-3.0051295325713703;0.06756734835257457,0.7172785833457257,-2.009821455168545
0.060131515255901394,0.8117754559546683,-3.0065757627950673;0.09014934091246327,0.7178132212863159,-2.0114526404634727
0.07521104239397644,0.8122792578549487,-3.0084416957590685;0.11278276303877964,0.7185032502553802,-2.013557568733979
0.09032196885415897,0.81289771968743,-3.0107322951386295;0.13548097015053012,0.7193506875934734,-2.0161421195445177
0.10547088068461401,0.813632508138453,-3.013453733846122;0.15825766123528032,0.7203580438425585,-2.019213606859985
0.12066453846998146,0.8144856346723742,-3.0166134617495337;0.1811269595977891,0.7215283514148138,-2.0227808605934148
0.13590991303099395,0.8154594781859651,-3.020220289577648;0.20410350082202677,0.7228652001478463,-2.02685432767902
0.1512142245623814,0.8165568126368589,-3.0242844912476254;0.22720252974086635,0.7243727807138978,-2.0314461953834257
0.16658498601006738,0.8177808404130591,-3.028817927455774;0.25044000854179027,0.726055937113844,-2.0365705403032788
0.18203005164750116,0.8191352324137545,-3.0338341941250166;0.2738327385704878,0.727920229814777,-2.0422435074127074
0.19755767201637794,0.8206241760680322,-3.039348800251971;0.29739849895651593,0.7299720115044025,-2.0484835246792326
0.21317655666376328,0.8222524328459434,-3.0453793809109015;0.32115620591741434,0.7322185179663747,-2.055311560244803
0.22889594645569844,0.8240254072405149,-3.0519459527426473;0.3451260975560495,0.7346679772686548,-2.0627514310817086
0.24472569770512645,0.8259492297548012,-3.059071221314078;0.36932995023023985,0.7373297413594518,-2.07083017453996
0.26067638095913803,0.8280308571643213,-3.0667809524604492;0.39379133425613666,0.7402144453633435,-2.0795784975267417
0.2767593981043869,0.8302781943131601,-3.075104423382074;0.4185359189693411,0.7433342014803597,-2.089031322521028
0.2929871225528957,0.8327002430450724,-3.0840749742410085;0.4435918402455832,0.7467028365832808,-2.0992284556958336
0.30937306878600934,0.8353072857222246,-3.0937306878600905;0.46899014782473203,0.7503361856354214,-2.110215410790545
0.3259320996456528,0.8381111133745358,-3.104115234720503;0.494765355712349,0.7542524572933936,-2.122044434092472
0.342680682750744,0.8411253122063709,-3.11527893409767;0.5209561273569301,0.758472694102187,-2.1347757925570674
0.35963721172171553,0.8443656275205497,-3.1272801019279615;0.5476061394786442,0.7630213584527493,-2.148479411241785
0.37682241421959684,0.847850431994092,-3.140186785163304;0.5747651863764272,0.7679270884320429,-2.1632369818956376
0.39425987829831416,0.8516013371243586,-3.1540790263865133;0.6024906135843417,0.7732236872873215,-2.1791447184004507
0.41197674316969907,0.8556440050447602,-3.169051870536149;0.6308492114988344,0.7789514405789383,-2.1963170180901357
0.430004623567129,0.860009247134258,-3.185219433830585;0.6599197658569698,0.7851589034393736,-2.214891420530649
0.4483808745623338,0.8647345437987872,-3.2027205325881005;0.6897965704568114,0.7919053798181098,-2.235035472948519
0.4671503674108974,0.869866201385809,-3.221726671799292;0.7205943917591443,0.7992644510172925,-2.2569564818747345
0.4863680594174535,0.8754625069514167,-3.2424537294496916;0.7524557012875366,0.8073291515468692,-2.2809157880634268
0.5061028491967329,0.8815985115039864,-3.265179672236986;0.7855615988810623,0.8162198399782757,-2.307250428224463
0.5264436185944663,0.8883736063781624,-3.290272616215416;0.8201490487021352,0.8260967037962639,-2.3364074749453962
0.5475092294227977,0.8959241936009417,-3.318237754077561;0.856539595363293,0.8371807372194666,-2.369001514114589
0.5694662514217604,0.9044463993169141,-3.349801478951534;0.8951906479933828,0.8497914678876367,-2.405917770040042
0.5925634356692576,0.9142407293182829,-3.3860767752528997;0.9367959246773528,0.8644213759372488,-2.4485150303315386
0.617208017386499,0.9258120260797489,-3.428933429924996;0.9825094198551301,0.8819030518669217,-2.499080276282966
0.6441717151795978,0.9401425032350884,-3.482009271241068;1.0345547283489624,0.9038674706665647,-2.562071651051003
0.6753890618632508,0.9597634037004092,-3.5546792729644787;1.0986062586905778,0.9345500556358036,-2.6490019069069004
-0.7105925095292605,0.9656770001295081,-3.6440641514321057;-1.1746573527746502,0.9432617658834236,-2.7585465747927005
-0.6714125541602766,0.9364438255393334,-3.5337502850540883;-1.087427307395035,0.8970637066080336,-2.625245507232871
-0.6416141345385454,0.9190688954200785,-3.468184511019164;-1.0274936323176032,0.8703953199657829,-2.546920218730422
-0.6153070430066294,0.9058687022042041,-3.41837246114794;-0.977314426953217,0.8504878557636311,-2.48784378570818
-0.5910566160204226,0.8950285899737827,-3.3774663772595566;-0.9327031431192957,0.8343523083654404,-2.439598561748509
-0.5682270266976284,0.8857656592639501,-3.3425119217507544;-0.8918364553492594,0.8207083705375898,-2.3985603939320113
-0.5464653489215284,0.8776564694800305,-3.3119112055850204;-0.8537188391756869,0.808868069929239,-2.362772939148629
-0.5255493486526024,0.8704411087058727,-3.2846834290787648;-0.8177332743091695,0.7984116683515409,-2.331037628317204
-0.5053271391641141,0.8639463992160659,-3.2601750913813805;-0.7834644685752223,0.7890610779142967,-2.302557310300856
-0.48568872939218377,0.858050088592858,-3.2379248626145585;-0.750616120971674,0.7806210327218345,-2.276770234837212
-0.46655095231128846,0.8526620852585615,-3.217592774560609;-0.7189674067160381,0.7729483608428641,-2.253263133988718
-0.44784877752112545,0.8477137574507017,-3.1989198394366096;-0.6883480706238566,0.7659345151691936,-2.2317216976120147
-0.4295299708947206,0.8431514243488959,-3.1817034881090414;-0.6586232220156163,0.7594949799458568,-2.2119004763583563
-0.41155164061369254,0.8389321904817579,-3.165781850874558;-0.6296835674239731,0.7535625110292968,-2.1936036365865506
-0.3938779092473103,0.835021167604298,-3.1510232739784825;-0.6014388717797745,0.7480826405998978,-2.176672136372074
-0.3764782902420562,0.8313895576178743,-3.1373190853504687;-0.5738134284596546,0.743010583810342,-2.1609748836401454
-0.3593265225744841,0.8280132911498982,-3.1245784571694273;-0.5467428290711379,0.7383090480334722,-2.1464024623576234
-0.3423997133833842,0.824872036787244,-3.1127246671216753;-0.520171602392241,0.7339466428055443,-2.1328625705961004
-0.32567769355209897,0.8219484646791071,-3.1016923195438;-0.4940514512026023,0.7298967010767459,-2.120276632613769
-0.3091425241763225,0.8192276890672547,-3.0914252417632255;-0.46833991060762614,0.726136389135881,-2.10857723620462
-0.2927781122490502,0.8166968394315615,-3.081874865779477;-0.4429993099354289,0.7226460235807303,-2.0977061628613933
-0.27656990690151945,0.8143447258766965,-3.0729989655724395;-0.4179959574419988,0.7194085396682012,-2.087612852022676
-0.2605046560573504,0.812161574767034,-3.0647606594982415;-0.39329949130440317,0.7164090722613355,-2.0782531886721944
-0.24457020906900268,0.8101388175410719,-3.0571276133625354;-0.36888235657992446,0.7136346218327005,-2.069588535557559
-0.22875535481713902,0.8082689203538916,-3.050071397561855;-0.3447193788616013,0.7110737856304872,-2.0615849530854957
-0.21304968748315128,0.8065452454719303,-3.0435669640450205;-0.3207874130464484,0.7087165394152342,-2.054212565074803
-0.1974434941427479,0.804961937658896,-3.0375922175807393;-0.2970650510692185,0.7065540589151411,-2.0474450392296113
-0.18192765972524091,0.8035138304531467,-3.0321276620873463;-0.2735323763599123,0.7045785728284686,-2.041259158859486
-0.1664935859041244,0.8021963684471441,-3.027156107347714;-0.2501707556281032,0.7027832411510634,-2.0356344679528906
-0.15113312124020503,0.801005542573086,-3.0226624248040976;-0.22696266067571558,0.7011620540440607,-2.030552975828153
-0.1358385004642226,0.7999378360670879,-3.0186333436493884;-0.20389151450566678,0.6997097475298909,-2.025998910664085
-0.12060229121359753,0.798990179290083,-3.015057280339936;-0.18094155717380303,0.6984217331156423,-2.0219585135410627
-0.10541734686408745,0.7981599119709472,-3.011924196116782;-0.15809772772861258,0.6972940390628695,-2.0184198664058037
-0.09027676434765845,0.797444751737649,-3.0092254782552788;-0.13534555927016012,0.6963232615028353,-2.0153727487541095
-0.0751738460412873,0.7968427680376446,-3.006953841651489;-0.11267108468853473,0.6955065239718196,-2.0128085189081473
-0.06010206496119674,0.7963523607358562,-3.0051032480598345;-0.09006075105055313,0.6948414442391947,-2.0107200166244854
-0.0450550326129832,0.7959722428293693,-3.0036688408655445;-0.06750134091887391,0.6943261075407736,-2.009101484461601
-0.03002646893741334,0.7957014268414527,-3.002646893741331;-0.044979899130080644,0.6939590455259679,-2.0079485059022195
-0.015010173859635802,0.7955392145606968,-3.002034771927158;-0.022483663742384575,0.6937392203908374,-2.007257958699191
0.0,0.7954851898791372,-3.001830905204291;0.0,0.6936660138085092,-2.0070279823174015
0.01501017385963547,0.7955392145606968,-3.002034771927158;0.02248366374238408,0.6937392203908374,-2.007257958699191
0.03002646893741334,0.7957014268414527,-3.002646893741331;0.044979899130080644,0.6939590455259679,-2.0079485059022195
0.04505503261298287,0.7959722428293693,-3.0036688408655445;0.06750134091887341,0.6943261075407736,-2.009101484461601
0.06010206496119674,0.7963523607358562,-3.0051032480598345;0.09006075105055313,0.6948414442391947,-2.0107200166244854
0.07517384604128695,0.7968427680376446,-3.006953841651489;0.11267108468853422,0.6955065239718196,-2.0128085189081473
0.09027676434765845,0.797444751737649,-3.0092254782552788;0.13534555927016012,0.6963232615028353,-2.0153727487541095
0.10541734686408713,0.7981599119709472,-3.011924196116782;0.15809772772861208,0.6972940390628695,-2.0184198664058037
0.12060229121359753,0.798990179290083,-3.015057280339936;0.18094155717380303,0.6984217331156423,-2.0219585135410627
0.13583850046422224,0.7999378360670879,-3.0186333436493884;0.20389151450566623,0.6997097475298909,-2.025998910664085
0.15113312124020503,0.801005542573086,-3.0226624248040976;0.22696266067571558,0.7011620540440607,-2.030552975828153
0.16649358590412408,0.8021963684471441,-3.027156107347714;0.25017075562810265,0.7027832411510634,-2.0356344679528906
0.18192765972524091,0.8035138304531467,-3.0321276620873463;0.2735323763599123,0.7045785728284686,-2.041259158859486
0.1974434941427479,0.804961937658896,-3.0375922175807393;0.2970650510692185,0.7065540589151411,-2.0474450392296113
0.21304968748315184,0.8065452454719313,-3.043566964045024;0.3207874130464494,0.7087165394152355,-2.0542125650748067
0.22875535481713902,0.8082689203538916,-3.050071397561855;0.3447193788616013,0.7110737856304872,-2.0615849530854957
0.24457020906900304,0.8101388175410719,-3.0571276133625354;0.368882356579925,0.7136346218327005,-2.069588535557559
0.2605046560573504,0.812161574767034,-3.0647606594982415;0.39329949130440317,0.7164090722613355,-2.0782531886721944
0.2765699069015198,0.8143447258766965,-3.0729989655724395;0.41799595744199936,0.7194085396682012,-2.087612852022676
0.2927781122490502,0.8166968394315615,-3.081874865779477;0.4429993099354289,0.7226460235807303,-2.0977061628613933
0.3091425241763228,0.8192276890672547,-3.0914252417632255;0.4683399106076266,0.726136389135881,-2.10857723620462
0.32567769355209897,0.8219484646791071,-3.1016923195438;0.4940514512026023,0.7298967010767459,-2.120276632613769
0.3423997133833846,0.824872036787244,-3.1127246671216753;0.5201716023922416,0.7339466428055443,-2.1328625705961004
0.3593265225744841,0.8280132911498982,-3.1245784571694273;0.5467428290711379,0.7383090480334722,-2.1464024623576234
0.37647829024205653,0.8313895576178743,-3.1373190853504687;0.5738134284596551,0.743010583810342,-2.1609748836401454
0.3938779092473103,0.835021167604298,-3.1510232739784825;0.6014388717797745,0.7480826405998978,-2.176672136372074
0.4115516406136922,0.8389321904817579,-3.165781850874558;0.6296835674239727,0.7535625110292968,-2.1936036365865506
0.4295299708947206,0.8431514243488959,-3.1817034881090414;0.6586232220156163,0.7594949799458568,-2.2119004763583563
0.44784877752112506,0.8477137574507017,-3.1989198394366096;0.6883480706238561,0.7659345151691936,-2.2317216976120147
0.46655095231128846,0.8526620852585615,-3.217592774560609;0.7189674067160381,0.7729483608428641,-2.253263133988718
0.4856887293921835,0.858050088592858,-3.2379248626145585;0.7506161209716735,0.7806210327218345,-2.276770234837212
0.5053271391641141,0.8639463992160659,-3.2601750913813805;0.7834644685752223,0.7890610779142967,-2.302557310300856
0.5255493486526022,0.8704411087058727,-3.2846834290787648;0.8177332743091692,0.7984116683515408,-2.3310376283172034
0.5464653489215284,0.8776564694800305,-3.3119112055850204;0.8537188391756869,0.808868069929239,-2.362772939148629
0.568227026697628,0.8857656592639501,-3.3425119217507544;0.8918364553492588,0.8207083705375898,-2.398560393932011
0.5910566160204226,0.8950285899737827,-3.3774663772595566;0.9327031431192957,0.8343523083654404,-2.439598561748509
0.615307043006629,0.9058687022042041,-3.41837246114794;0.9773144269532164,0.8504878557636311,-2.48784378570818
0.6416141345385454,0.9190688954200785,-3.468184511019164;1.0274936323176032,0.8703953199657829,-2.546920218730422
0.6714125541602766,0.9364438255393334,-3.5337502850540883;1.087427307395035,0.8970637066080336,-2.625245507232871
0.7105925095292609,0.9656770001295081,-3.6440641514321057;1.1746573527746509,0.9432617658834236,-2.7585465747927005
-0.7037433062511891,0.9383244083349191,-3.608940032057381;-1.1548138860383046,0.8987928850593692,-2.7173276775456063
-0.6683235294890192,0.914547987721816,-3.517492260468523;-1.0787330105266437,0.8620729296619509,-2.60710200010979
-0.6395310271414514,0.8988003624690666,-3.456924471034871;-1.0217018482350946,0.8383255036612833,-2.5348137103576143
-0.6137362162130446,0.8865078678632865,-3.409645645628025;-0.9729732501174579,0.8200777373882615,-2.4787666034122116
-0.5898056637336859,0.8762827004043331,-3.370318078478204;-0.929254649500701,0.8050800747738248,-2.432392403296494
-0.567197790392717,0.8674789735418024,-3.3364575905453933;-0.8889995918959476,0.7922926703268721,-2.392640542406217
-0.5455999306975012,0.8597332241293958,-3.3066662466515218;-0.8513297328133824,0.7811339956149614,-2.3577977365959293
-0.5248103092786885,0.8528167525778687,-3.2800644329918027;-0.8156870810168504,0.7712402532081617,-2.3267879891342145
-0.5046886757708735,0.8465745529059814,-3.2560559727153127;-0.7816896421058688,0.7623662099299717,-2.2988833552514025
-0.4851322062131295,0.8408958241027578,-3.2342147080875296;-0.7490614627480787,0.7543374667758959,-2.2735644083833217
-0.4660624185071998,0.8356981297370479,-3.214223575911723;-0.7175949186564916,0.7470248993598458,-2.250445354751316
-0.4474174895138539,0.8309181948114429,-3.195839210813242;-0.6871287261756583,0.7403298526731003,-2.229230564417662
-0.4291474635359005,0.8265062260691418,-3.1788701002659296;-0.6575343235392632,0.7341750307925158,-2.209687768319771
-0.41121111719398973,0.8224222343879795,-3.163162439953767;-0.628707020606278,0.7284986147609795,-2.19163071855964
-0.3935738261839092,0.8186335584625312,-3.1485906094712734;-0.600560017271397,0.7232503128617672,-2.174907522857483
-0.3762060656367239,0.8151131422129018,-3.1350505469726992;-0.5730202263958882,0.7183886205357196,-2.1593925366888778
-0.359082326376065,0.8118383031111035,-3.1224550119657826;-0.5460252749963597,0.7138788663746675,-2.144980571013268
-0.3421803129320693,0.8087898305667095,-3.110730117564267;-0.5195212995197834,0.7096917854385681,-2.1315826557752486
-0.3254803376887144,0.8059513123720549,-3.099812739892519;-0.4934612910562587,0.7058024561341155,-2.1191228776526954
-0.3089648548176088,0.8033086225257832,-3.0896485481760894;-0.46780383051671115,0.7021894937973933,-2.1075359774368327
-0.29261809591702226,0.80084952566764,-3.0801904833370775;-0.44251210612527336,0.6988344293729194,-2.0967654959426816
-0.2764257810085599,0.7985633673580622,-3.071397566761778;-0.41755313906337016,0.6957212240655967,-2.086762323450083
-0.26037488627804556,0.7964408286151986,-3.063233956212302;-0.39289716509483624,0.6928358855594976,-2.0774835509921825
-0.24445345516301012,0.7944737292797833,-3.055668189537628;-0.3685171347790573,0.6901661612549798,-2.0688915508534333
-0.22865044297945364,0.7926548689954398,-3.0486725730593833;-0.3443883050146723,0.6877012907159674,-2.060953233521146
-0.21295558779767212,0.7909778975342113,-3.0422226828238896;-0.3204879017371312,0.6854318042145474,-2.0536394421993167
-0.1973593020712428,0.7894372082849718,-3.036296954942199;-0.2967948386230805,0.6833493575867631,-2.0469244558272894
-0.18185258082159605,0.7880278502269156,-3.0308763470265982;-0.2732894802813431,0.6814465960071447,-2.0407855786290092
-0.1664269231329437,0.7867454548102787,-3.02594405696261;-0.249953441061428,0.6797170410367976,-2.0352027993943813
-0.15107426441946029,0.7855861749811928,-3.021485288389203;-0.22676941257241387,0.6781549965921525,-2.0301585075262807
-0.13578691745747634,0.7845466341987515,-3.0174870546105828;-0.2037210144730719,0.6767554704493992,-2.0256372557598517
-0.12055752057789701,0.7836238837563299,-3.0139380144474224;-0.1807926642034183,0.6755141086332712,-2.02162556164072
-0.10537899172170023,0.7828153670754867,-3.0108283349057183;-0.15796946217324104,0.6744271406013734,-2.018111741521946
-0.09024448729818542,0.7821188899176063,-3.008149576606178;-0.13523708957192154,0.6734913335716313,-2.0150857721389426
-0.0751473649688534,0.7815325956760747,-3.005894598754133;-0.11258171646435751,0.6727039546829823,-2.0125391758426217
-0.0600811496219357,0.7810549450851634,-3.0040574810967824;-0.08998991822502556,0.6720627399518609,-2.0104649263839227
-0.045039501912791935,0.7806846998217263,-3.002633460852793;-0.06744859866170871,0.6715658692065765,-2.0088573727987082
-0.030016188830414802,0.7804209095907843,-3.001618883041478;-0.044944918410940615,0.6712119463617336,-2.0077121794804507
-0.015005055815042601,0.7802629023822145,-3.001011163008517;-0.022466227362464022,0.6709999845452022,-2.0070262809781703
0.0,0.7802102776680284,-3.000808760261648;0.0,0.670929395718591,-2.006797850442066
0.015005055815042266,0.7802629023822145,-3.001011163008517;0.02246622736246352,0.6709999845452022,-2.0070262809781703
0.030016188830414802,0.7804209095907843,-3.001618883041478;0.044944918410940615,0.6712119463617336,-2.0077121794804507
0.0450395019127916,0.7806846998217263,-3.002633460852793;0.06744859866170821,0.6715658692065765,-2.0088573727987082
0.0600811496219357,0.7810549450851634,-3.0040574810967824;0.08998991822502556,0.6720627399518609,-2.0104649263839227
0.07514736496885306,0.7815325956760747,-3.005894598754133;0.11258171646435702,0.6727039546829823,-2.0125391758426217
0.09024448729818542,0.7821188899176063,-3.008149576606178;0.13523708957192154,0.6734913335716313,-2.0150857721389426
0.10537899172169991,0.7828153670754867,-3.0108283349057183;0.15796946217324054,0.6744271406013734,-2.018111741521946
0.12055752057789701,0.7836238837563299,-3.0139380144474224;0.1807926642034183,0.6755141086332712,-2.02162556164072
0.13578691745747598,0.7845466341987515,-3.0174870546105828;0.20372101447307134,0.6767554704493992,-2.0256372557598517
0.15107426441946029,0.7855861749811928,-3.021485288389203;0.22676941257241387,0.6781549965921525,-2.0301585075262807
0.16642692313294338,0.7867454548102787,-3.02594405696261;0.24995344106142753,0.6797170410367976,-2.0352027993943813
0.18185258082159605,0.7880278502269156,-3.0308763470265982;0.2732894802813431,0.6814465960071447,-2.0407855786290092
0.1973593020712428,0.7894372082849718,-3.036296954942199;0.2967948386230805,0.6833493575867631,-2.0469244558272894
0.21295558779767246,0.7909778975342113,-3.0422226828238896;0.3204879017371317,0.6854318042145474,-2.0536394421993167
0.22865044297945364,0.7926548689954398,-3.0486725730593833;0.3443883050146723,0.6877012907159674,-2.060953233521146
0.24445345516301048,0.7944737292797833,-3.055668189537628;0.3685171347790578,0.6901661612549799,-2.0688915508534333
0.26037488627804556,0.7964408286151986,-3.063233956212302;0.39289716509483624,0.6928358855594976,-2.0774835509921825
0.27642578100856025,0.7985633673580622,-3.071397566761778;0.41755313906337066,0.6957212240655967,-2.086762323450083
0.29261809591702226,0.80084952566764,-3.0801904833370775;0.44251210612527336,0.6988344293729194,-2.0967654959426816
0.30896485481760966,0.8033086225257844,-3.089648548176094;0.4678038305167128,0.7021894937973948,-2.107535977436837
0.3254803376887144,0.8059513123720549,-3.099812739892519;0.4934612910562587,0.7058024561341155,-2.1191228776526954
0.3421803129320697,0.8087898305667095,-3.110730117564267;0.519521299519784,0.7096917854385681,-2.1315826557752486
0.359082326376065,0.8118383031111035,-3.1224550119657826;0.5460252749963597,0.7138788663746675,-2.144980571013268
0.37620606563672426,0.8151131422129018,-3.1350505469726992;0.5730202263958888,0.7183886205357196,-2.1593925366888778
0.3935738261839092,0.8186335584625312,-3.1485906094712734;0.600560017271397,0.7232503128617672,-2.174907522857483
0.41121111719398934,0.8224222343879795,-3.163162439953767;0.6287070206062775,0.7284986147609795,-2.19163071855964
0.4291474635359005,0.8265062260691418,-3.1788701002659296;0.6575343235392632,0.7341750307925158,-2.209687768319771
0.4474174895138535,0.8309181948114429,-3.195839210813242;0.6871287261756578,0.7403298526731003,-2.229230564417662
0.4660624185071998,0.8356981297370479,-3.214223575911723;0.7175949186564916,0.7470248993598458,-2.250445354751316
0.48513220621312914,0.8408958241027578,-3.2342147080875296;0.749061462748078,0.7543374667758959,-2.2735644083833217
0.5046886757708735,0.8465745529059814,-3.2560559727153127;0.7816896421058688,0.7623662099299717,-2.2988833552514025
0.5248103092786882,0.8528167525778687,-3.2800644329918027;0.8156870810168497,0.7712402532081617,-2.3267879891342145
0.5455999306975012,0.8597332241293958,-3.3066662466515218;0.8513297328133824,0.7811339956149614,-2.3577977365959293
0.5671977903927166,0.8674789735418024,-3.3364575905453933;0.888999591895947,0.7922926703268721,-2.392640542406217
0.5898056637336859,0.8762827004043331,-3.370318078478204;0.929254649500701,0.8050800747738248,-2.432392403296494
0.6137362162130443,0.8865078678632865,-3.409645645628025;0.9729732501174575,0.8200777373882615,-2.478766603412211
0.6395310271414514,0.8988003624690666,-3.456924471034871;1.0217018482350946,0.8383255036612833,-2.5348137103576143
0.6683235294890192,0.914547987721816,-3.517492260468523;1.0787330105266437,0.8620729296619509,-2.60710200010979
0.7037433062511895,0.9383244083349191,-3.608940032057381;1.1548138860383053,0.8987928850593692,-2.7173276775456063
-0.6991814342943145,0.9143141833079499,-3.5855458168939216;-1.1416590251165086,0.8600878382165685,-2.6904072325852026
-0.665888540086421,0.8936925143265125,-3.5046765267706372;-1.0718350492034825,0.8288841415971013,-2.5930805051909918
